doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
781,7,5,Claim,Premise,none,<AC> would affect their mental and physical health </AC>,"<AC> This would result in stress , tension and tiredness </AC>"
781,7,6,Claim,Premise,none,<AC> would affect their mental and physical health </AC>,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>"
782,1,2,Claim,Premise,none,<AC> jobs can divert students from their studies </AC>,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>"
782,1,3,Claim,Premise,none,<AC> jobs can divert students from their studies </AC>,<AC> They feel themselves independent and would prefer to work more for money </AC>
782,1,4,Claim,Premise,none,<AC> jobs can divert students from their studies </AC>,"<AC> This would affect their studies , they loose their interest from studies </AC>"
782,1,5,Claim,Premise,none,<AC> jobs can divert students from their studies </AC>,<AC> they drop out their studies so as to earn more money </AC>
782,2,1,Premise,Claim,Support,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>",<AC> jobs can divert students from their studies </AC>
782,2,3,Premise,Premise,none,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>",<AC> They feel themselves independent and would prefer to work more for money </AC>
782,2,4,Premise,Premise,none,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>","<AC> This would affect their studies , they loose their interest from studies </AC>"
782,2,5,Premise,Premise,none,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>",<AC> they drop out their studies so as to earn more money </AC>
782,3,1,Premise,Claim,Support,<AC> They feel themselves independent and would prefer to work more for money </AC>,<AC> jobs can divert students from their studies </AC>
782,3,2,Premise,Premise,none,<AC> They feel themselves independent and would prefer to work more for money </AC>,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>"
782,3,4,Premise,Premise,none,<AC> They feel themselves independent and would prefer to work more for money </AC>,"<AC> This would affect their studies , they loose their interest from studies </AC>"
782,3,5,Premise,Premise,none,<AC> They feel themselves independent and would prefer to work more for money </AC>,<AC> they drop out their studies so as to earn more money </AC>
782,4,1,Premise,Claim,Support,"<AC> This would affect their studies , they loose their interest from studies </AC>",<AC> jobs can divert students from their studies </AC>
782,4,2,Premise,Premise,none,"<AC> This would affect their studies , they loose their interest from studies </AC>","<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>"
782,4,3,Premise,Premise,none,"<AC> This would affect their studies , they loose their interest from studies </AC>",<AC> They feel themselves independent and would prefer to work more for money </AC>
782,4,5,Premise,Premise,none,"<AC> This would affect their studies , they loose their interest from studies </AC>",<AC> they drop out their studies so as to earn more money </AC>
782,5,1,Premise,Claim,Support,<AC> they drop out their studies so as to earn more money </AC>,<AC> jobs can divert students from their studies </AC>
782,5,2,Premise,Premise,none,<AC> they drop out their studies so as to earn more money </AC>,"<AC> If students started earning in earlier age in their life , then they get attracted towards money </AC>"
782,5,3,Premise,Premise,none,<AC> they drop out their studies so as to earn more money </AC>,<AC> They feel themselves independent and would prefer to work more for money </AC>
782,5,4,Premise,Premise,none,<AC> they drop out their studies so as to earn more money </AC>,"<AC> This would affect their studies , they loose their interest from studies </AC>"
783,1,2,Premise,Premise,none,"<AC> the main drawback of teenagers job is that , they miss out the fun of their childhood time </AC>","<AC> He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others </AC>"
783,1,3,Premise,Premise,none,"<AC> the main drawback of teenagers job is that , they miss out the fun of their childhood time </AC>","<AC> They have whole life to do job and prove themselves , but the childhood phase will never return in their life </AC>"
783,1,4,Premise,Claim,Support,"<AC> the main drawback of teenagers job is that , they miss out the fun of their childhood time </AC>",<AC> they should take advantage of life as much possible they can </AC>
783,2,1,Premise,Premise,none,"<AC> He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others </AC>","<AC> the main drawback of teenagers job is that , they miss out the fun of their childhood time </AC>"
783,2,3,Premise,Premise,none,"<AC> He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others </AC>","<AC> They have whole life to do job and prove themselves , but the childhood phase will never return in their life </AC>"
783,2,4,Premise,Claim,Support,"<AC> He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others </AC>",<AC> they should take advantage of life as much possible they can </AC>
783,3,1,Premise,Premise,none,"<AC> They have whole life to do job and prove themselves , but the childhood phase will never return in their life </AC>","<AC> the main drawback of teenagers job is that , they miss out the fun of their childhood time </AC>"
783,3,2,Premise,Premise,none,"<AC> They have whole life to do job and prove themselves , but the childhood phase will never return in their life </AC>","<AC> He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others </AC>"
783,3,4,Premise,Claim,Support,"<AC> They have whole life to do job and prove themselves , but the childhood phase will never return in their life </AC>",<AC> they should take advantage of life as much possible they can </AC>
783,4,1,Claim,Premise,none,<AC> they should take advantage of life as much possible they can </AC>,"<AC> the main drawback of teenagers job is that , they miss out the fun of their childhood time </AC>"
783,4,2,Claim,Premise,none,<AC> they should take advantage of life as much possible they can </AC>,"<AC> He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others </AC>"
